Date,XOM,CVX,COP,LMT,RTX,NOC,WTI_Crude
1990-11-07,3.7342820167541504,4.471848487854004,3.0509235858917236,3.386601686477661,1.5808460712432861,2.84761643409729,35.48
1990-11-08,3.8116753101348877,4.480143070220947,3.110745668411255,3.475724697113037,1.5763555765151978,2.84761643409729,35.61
1990-11-09,3.8987419605255127,4.604590892791748,3.170565366744995,3.5054290294647217,1.5853376388549805,2.8954758644104004,33.91
1990-11-12,3.8890676498413086,4.621187210083008,3.125699043273926,3.594550371170044,1.621265172958374,2.9672651290893555,32.08
1990-11-13,3.869720220565796,4.596296787261963,3.0957887172698975,3.8297641277313232,1.6392298936843872,2.991194486618042,33.3
1990-11-14,3.8890676498413086,4.563108921051025,3.110745668411255,3.7845299243927,1.6122835874557495,3.086914539337158,31.18
1990-11-15,3.869720220565796,4.513330459594727,3.0808346271514893,3.6789872646331787,1.610469937324524,3.0629827976226807,31.05
1990-11-16,3.8987419605255127,4.571405410766602,3.125699043273926,3.648831367492676,1.6512978076934814,3.086914539337158,29.91
1990-11-19,3.9180908203125,4.571405410766602,3.1406571865081787,3.724220037460327,1.655834674835205,3.182630777359009,31.45
1990-11-20,3.9180908203125,4.554811954498291,3.1406571865081787,3.5885183811187744,1.6195422410964966,3.1586997509002686,29.5
1990-11-21,3.9277663230895996,4.563108921051025,3.170565366744995,3.6035971641540527,1.6422247886657715,3.2065610885620117,30.08
1990-11-23,3.9567880630493164,4.546514511108398,3.125699043273926,3.5885183811187744,1.6331524848937988,3.2783496379852295,32.35
1990-11-26,3.947113275527954,4.604590892791748,3.170565366744995,3.648831367492676,1.6013964414596558,3.2783496379852295,33.28
1990-11-27,3.8987419605255127,4.596296787261963,3.170565366744995,3.694064140319824,1.628615379333496,3.263735771179199,33.05
1990-11-28,3.8987419605255127,4.612888813018799,3.1556105613708496,3.724220037460327,1.6195422410964966,3.263735771179199,33.28
1990-11-29,3.8890676498413086,4.5879998207092285,3.1406571865081787,3.694064140319824,1.6013964414596558,3.3368053436279297,32.93
1990-11-30,3.9180908203125,4.637776851654053,3.2752552032470703,3.694064140319824,1.6195422410964966,3.3124465942382812,29.08
1990-12-03,3.9277663230895996,4.629483222961426,3.185523271560669,3.648831367492676,1.692126750946045,3.361161231994629,29.4
1990-12-04,3.8987419605255127,4.679262638092041,3.170565366744995,3.739299774169922,1.7284196615219116,3.5072989463806152,29.05
1990-12-05,3.8890676498413086,4.712447643280029,3.185523271560669,3.8297641277313232,1.7284196615219116,3.6047239303588867,27.18
1990-12-06,3.84069561958313,4.629483222961426,3.110745668411255,3.814685583114624,1.7420285940170288,3.4585869312286377,26.35
1990-12-07,3.8116753101348877,4.596296787261963,3.0658786296844482,3.7543740272521973,1.7374919652938843,3.5072989463806152,26.61
1990-12-10,3.84069561958313,4.5879998207092285,3.035966634750366,3.769453287124634,1.710273027420044,3.653434991836548,27.08
1990-12-11,3.8503711223602295,4.596296787261963,3.006057024002075,3.724220037460327,1.6966625452041626,3.6047239303588867,26.5
1990-12-12,3.8987419605255127,4.612888813018799,2.9611895084381104,3.739299774169922,1.710273027420044,3.677793502807617,25.3
